id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight	score<perc dh pubs>	score<perc dh level 1>	score<perc dh level 2>
208432	4819	1.1061	0.3498	2	456	1.0711	584	0	0	0
1518848	5506	0.233	-0.3847	1	194	1.0022	93	0	0	0
52821	2124	-0.8369	-0.3991	4	1934	2.3162	6336	0	0	0
557518	4999	1.088	0.3923	2	316	1.0704	464	0.0021551724137931	0	0.0021551724137931
105713	1045	0.6169	-0.0347	2	1963	2.8492	12847	0	0	0
910852	5231	0.0746	-0.7552	1	541	1.0208	283	0	0	0
594283	3786	-0.8704	-0.275	4	1048	1.38	1786	0	0	0
525573	1119	0.2768	-0.5866	1	2106	2.2454	12346	0	0	0
564848	4851	-0.6307	-0.1432	4	424	1.0412	567	0	0	0
575014	3373	-0.3776	-0.2483	4	1432	1.4444	2580	0	0	0
319827	2857	0.1375	-0.6398	1	1427	1.3136	3781	0	0	0
216832	1622	0.139	-0.6433	1	2114	2.6497	8754	0	0	0
467778	931	0.3846	-0.3473	1	2302	2.8907	14028	0	0	0
442559	710	0.4393	-0.3165	1	1957	2.9378	16667	0	0	0
4895	1845	0.0168	-0.5083	1	1887	1.6276	7543	0	0	0
597651	4936	-0.8169	-0.4413	4	536	1.0549	513	0	0	0
482150	3361	-0.1534	0.2501	5	832	1.2045	2613	0.00114810562571757	0	0.00114810562571757
616754	268	0.1538	-0.6329	1	2290	3.0846	25829	0	0	0
1409614	5462	-0.384	-0.0363	4	22	1.0037	110	0	0	0
673329	3574	0.1978	-0.7736	1	725	1.1714	2185	0	0	0
43258	2185	-0.5597	0.5909	3	1322	1.85	6078	0	0	0
515410	1108	-0.1685	-0.2387	5	1298	1.8001	12400	0	0	0
600602	2482	-0.3239	-0.5112	1	2025	1.7962	4989	0	0	0
419317	4866	0.862	0.3707	2	281	1.1144	560	0	0	0
290758	60	0.0759	0.57	6	3147	8.2722	42353	0.000991665289353765	0.000330555096451255	0.00066111019290251
1531859	5025	-0.1796	-0.5114	1	716	1.0523	444	0	0	0
586323	2794	0.0497	-0.5975	1	1429	1.4073	3945	0	0	0
570076	2194	-0.7902	0.1794	3	1556	2.143	6042	0	0	0
661019	2839	-0.9228	-0.3579	4	1282	1.8026	3821	0	0	0
1491517	5504	-0.8133	0.1831	3	160	1.0059	93	0	0	0
951137	4253	0.6826	0.0292	2	820	1.3256	1095	0	0	0
233131	4596	0.1933	-0.5555	1	609	1.0519	738	0	0	0
570490	5432	-0.516	0.8355	3	17	1.0003	122	0	0	0
998226	5355	0.3112	-0.531	1	93	1.0677	170	0	0	0
1263012	5138	-0.8368	0.5471	3	160	1.0187	358	0	0	0
610864	2314	-0.5512	-0.4141	4	1835	1.7315	5546	0	0	0
244363	885	-0.929	0.4964	3	1628	2.8165	14467	0	0	0
171514	2073	0.2691	0.7012	6	1043	1.7449	6552	0.000457875457875458	0	0.000457875457875458
1410767	5196	0.2409	-0.2494	1	800	1.0433	314	0	0	0
674015	1711	0.8892	0.0142	2	1709	2.3339	8264	0	0	0
291486	3290	-0.3623	0.8107	6	508	1.2201	2739	0	0	0
588722	350	0.0751	-0.0897	5	2471	3.6042	23523	0	0	0
205908	2841	0.3602	-0.1841	2	1835	1.6404	3807	0	0	0
166330	1224	-0.7582	0.4863	3	1751	2.2318	11404	0	0	0
292213	3570	1.0666	0.4583	2	790	1.4358	2192	0.000456204379562044	0.000456204379562044	0
522357	4231	-0.4425	0.7535	3	397	1.0805	1122	0	0	0
403781	409	-0.6551	0.0143	3	2905	4.6087	22178	0	0	0
545056	281	0.3581	-0.5725	1	2416	3.4558	25536	0	0	0
182033	2098	-0.9616	-0.4139	4	1305	2.6525	6454	0	0	0
555752	4798	0.6919	0.1196	2	558	1.0841	599	0.011686143572621	0.011686143572621	0
546749	3165	-0.0278	-0.2931	5	923	1.1803	3070	0	0	0
90397	2901	0.0723	-0.6424	1	1713	1.4639	3668	0	0	0
255343	4582	0.8669	0.0642	2	811	1.1129	749	0	0	0
1265408	5704	0.1601	0.0505	5	7	1.0003	50	0	0	0
116524	3199	-0.7724	-0.3787	4	1416	1.4107	3004	0	0	0
674315	4925	0.778	-0.0498	2	626	1.0862	520	0.00384615384615385	0.00384615384615385	0
447139	2613	-0.5486	0.7835	3	609	1.4524	4527	0	0	0
200183	4981	0.9416	0.4169	2	398	1.1008	475	0	0	0
417206	4858	-0.2646	0.4142	5	342	1.0355	563	0	0	0
136418	1961	0.121	-0.724	1	1695	1.7791	7023	0	0	0
267633	2163	0.3595	-0.6342	1	894	1.2668	6165	0	0	0
666214	4459	-0.796	0.085	4	716	1.1018	872	0	0	0
100789	5363	1.0358	0.5992	2	97	1.0104	165	0	0	0
581972	490	0.1471	-0.4421	1	2074	4.006	20499	0	0	0
132237	2978	1.0745	0.3182	2	978	1.7231	3477	0.000862812769628991	0.000862812769628991	0
667150	2102	-1.063	0.0078	4	1277	2.1665	6443	0	0	0
334280	1078	-0.0567	-0.6209	1	2405	3.0534	12635	0	0	0
660382	3743	-0.7417	-0.4404	4	1115	1.2588	1850	0	0	0
38337	2028	0.4212	-0.3429	1	2102	1.8719	6788	0.000147318797878609	0	0.000147318797878609
299420	1579	-0.7686	1.0053	3	432	1.4137	8931	0	0	0
408673	701	0.0826	-0.6554	1	2382	3.2226	16789	0	0	0
521318	3125	0.3479	-0.4716	1	1279	1.2778	3158	0	0	0
339220	343	-0.8832	0.4155	3	1766	3.5216	23674	0	0	0
662071	3770	-0.7061	-0.2901	4	1035	1.3443	1815	0	0	0
571654	2564	-0.1128	-0.4681	1	1710	1.3881	4695	0	0	0
227798	308	0.2895	-0.6309	1	2254	2.8416	24728	0	0	0
207899	5023	1.0136	0.3237	2	393	1.0638	445	0	0	0
467327	1770	-0.3322	-0.0376	3	2746	2.049	7863	0	0	0
310891	1105	0.2732	-0.5037	1	2356	2.6987	12410	0	0	0
100211	4915	-0.0545	0.3605	3	212	1.0231	525	0	0	0
668914	3384	-0.9019	-0.4031	4	1148	1.626	2553	0	0	0
80312	3439	-0.3862	0.7769	6	709	1.2757	2458	0	0	0
571971	733	-0.2713	1.2164	6	367	2.5233	16239	0	0	0
358348	3717	-0.4201	-0.3827	4	1360	1.2181	1894	0	0	0
549200	3153	-0.9585	-0.1502	4	1185	1.3649	3097	0	0	0
666976	980	-0.8414	0.2991	3	1512	3.3812	13483	0	0	0
672182	3115	1.0446	0.145	2	723	1.3824	3179	0	0	0
281741	957	-0.0177	-0.4619	1	2766	3.1167	13740	0	0	0
290522	2409	-0.4482	0.6033	3	1144	1.4388	5236	0.000190985485103132	0.000190985485103132	0
119570	3319	-0.9753	-0.3774	4	898	1.6352	2683	0	0	0
281619	5169	0.9212	0.4126	2	258	1.0577	337	0	0	0
221776	3499	0.4536	-0.3597	1	1115	1.3108	2322	0	0	0
104203	375	0.9193	0.3361	2	1108	2.8389	23032	0.00438520319555401	0.00121569989579715	0.00316950329975686
616102	4052	-0.6098	0.1998	3	662	1.0963	1366	0	0	0
265098	4034	1.0742	0.2445	2	735	1.2573	1407	0	0	0
110555	4526	0.2194	-0.1766	2	776	1.1027	806	0	0	0
383190	437	0.5788	-0.3563	1	2100	3.1058	21380	0	0	0
1105892	5482	-0.4113	-0.0274	5	119	1.003	102	0	0	0
589241	4391	-1.0978	0.1693	4	421	1.0682	936	0	0	0
613365	3787	-0.0739	-0.5817	1	1410	1.2234	1786	0	0	0
131891	1931	0.1829	0.3101	5	1740	1.9856	7199	0.000138908181691902	0	0.000138908181691902
665304	717	-0.0154	-0.3344	5	2382	3.0836	16513	0	0	0
435745	4037	1.0739	0.3893	2	683	1.3741	1404	0	0	0
524847	3796	0.3222	-0.629	1	822	1.1759	1780	0	0	0
254649	1854	0.4407	-0.3939	1	1778	2.3877	7507	0	0	0
667191	3135	-0.8636	-0.366	4	1195	1.694	3136	0	0	0
577048	5383	-0.0903	0.6993	6	132	1.0057	154	0	0	0
1104573	5024	0.3009	-0.6033	1	216	1.0343	445	0	0	0
136788	1802	-0.0147	-0.0868	5	752	1.485	7725	0	0	0
465334	2773	-0.8251	-0.4257	4	1213	1.5629	4019	0	0	0
1319260	5492	-0.9695	0.5994	3	83	1.0069	98	0	0	0
664972	4300	0.5756	0.3901	2	568	1.1736	1038	0	0	0
535960	1520	0.8894	0.4369	2	1575	2.9391	9260	0.000539956803455724	0	0.000539956803455724
62021	704	-0.9626	-0.3579	4	1956	5.8272	16695	0	0	0
667807	3707	-0.8445	-0.34	4	998	1.4461	1905	0	0	0
552275	4454	-0.7623	0.6337	3	368	1.1003	879	0	0	0
580699	1894	0.0531	-0.5981	1	2001	2.0393	7354	0	0	0
664595	1926	-0.9042	-0.1529	4	1715	2.0354	7208	0	0	0
988824	5240	-0.484	0.6545	3	149	1.0154	274	0	0	0
9400	5179	0.9852	0.0821	2	280	1.006	326	0	0	0
435255	5552	0.8698	0.2739	2	40	1.0001	77	0	0	0
435519	3254	0.894	0.3335	2	678	1.3491	2845	0.000351493848857645	0	0.000351493848857645
712583	5565	0.1293	-0.5894	1	205	1.0048	73	0	0	0
609032	4471	0.3817	-0.3623	1	823	1.0942	860	0	0	0
588711	4070	-0.1612	-0.1263	5	885	1.1351	1345	0	0	0
582271	4626	-0.5209	0.8764	3	237	1.0393	720	0	0	0
568039	1966	0.0654	-0.5985	1	1761	1.6895	7002	0	0	0
368102	2108	0.9576	0.2125	2	1172	2.0506	6414	0	0	0
207989	284	1.0389	0.2699	2	1910	4.7158	25413	0	0	0
611633	1379	-0.8469	-0.3718	4	1870	2.5951	10129	0	0	0
286106	1171	0.2932	0.6474	6	1396	2.2736	11776	0.000254755434782609	0.0000849184782608696	0.000169836956521739
190206	2956	0.0026	-0.4345	1	1856	1.382	3543	0	0	0
232154	2805	0.2529	0.443	6	1909	1.5618	3902	0.000256278831368529	0	0.000256278831368529
420654	2646	-1.0741	-0.2309	4	907	1.8511	4434	0	0	0
288563	317	0.0365	0.4425	5	2263	3.9067	24443	0	0	0
466199	678	0.6606	-0.1413	2	2602	4.1087	17212	0	0	0
109190	3882	1.0915	0.3938	2	720	1.5184	1638	0	0	0
609379	2941	-0.3727	0.7392	6	1056	1.5593	3585	0	0	0
120002	3249	-0.3226	0.1351	5	1145	1.2708	2853	0	0	0
188306	1864	-0.3963	-0.5296	4	2245	2.0506	7464	0	0	0
144985	780	-0.2739	-0.2267	5	2188	2.5351	15640	0	0	0
1082620	5340	-0.1944	0.2661	3	174	1.0232	182	0	0	0
332350	5556	1.0332	0.2644	2	189	1.0027	75	0	0	0
664720	4916	0.0615	-0.3802	1	264	1.0296	525	0	0	0
351061	4609	1.085	0.3291	2	504	1.1373	731	0	0	0
254104	4468	0.9066	0.3419	2	628	1.1502	862	0.00580046403712297	0.00580046403712297	0
906609	5287	-0.0828	0.1283	6	376	1.0262	225	0	0	0
167853	3597	1.0771	0.3593	2	818	1.6676	2130	0.000469483568075117	0	0.000469483568075117
531270	458	-0.1624	-0.5803	1	2792	4.6907	21021	0	0	0
671000	3483	0.24	-0.7218	1	817	1.2744	2351	0	0	0
381930	4533	-0.4083	0.7541	3	236	1.0769	798	0	0	0
32256	3257	0.9409	0.4323	2	1000	1.3561	2821	0	0	0
133047	2681	1.0522	0.3395	2	1370	2.4747	4343	0	0	0
362786	3697	1.0106	0.3496	2	751	1.6401	1925	0	0	0
32305	1238	-0.8163	0.4025	3	1404	2.3409	11243	0	0	0
610592	1838	-0.1998	-0.4868	1	2062	1.6619	7579	0	0	0
538269	3779	0.8146	0.1595	2	824	1.3017	1802	0	0	0
301013	5428	-0.6705	0.6044	3	22	1.0003	123	0	0	0
1398545	5002	-0.5698	0.6669	3	247	1.0219	462	0	0	0
363253	2624	1.0077	0.3836	2	1056	2.0044	4483	0	0	0
263459	769	-0.0116	-0.4918	1	2407	2.6929	15832	0	0	0
667314	4321	-0.8997	-0.4448	4	712	1.2166	1011	0	0	0
1349793	5571	-0.5638	0.9077	3	59	1.0065	71	0	0	0
290582	5228	0.3339	0.4391	6	203	1.016	285	0	0	0
438756	2187	-0.6414	0.4656	3	1395	1.9272	6068	0	0	0
1096034	5134	0.3689	0.1256	2	359	1.0354	360	0	0	0
487499	4967	0.6376	-0.2102	2	324	1.0553	488	0	0	0
369648	4885	0.5646	-0.4145	1	539	1.0228	548	0	0	0
328805	1089	0.2795	-0.5394	1	2018	2.6314	12557	0	0	0
231708	3961	-0.7574	-0.4402	4	931	1.1869	1510	0	0	0
667437	2088	-0.5744	-0.4714	4	2102	2.2091	6498	0	0	0
31844	4292	0.9281	0.3874	2	491	1.125	1045	0	0	0
51155	4134	1.0284	0.375	2	569	1.2871	1243	0	0	0
373135	3658	0.2004	-0.6408	1	992	1.172	1997	0	0	0
377671	2056	-0.8998	-0.0402	4	1802	2.1732	6654	0	0	0
527360	213	0.2828	-0.5507	1	2771	3.2938	28866	0	0	0
160897	4672	0.9186	0.1831	2	866	1.1001	682	0	0	0
528384	4080	1.0573	0.3375	2	971	1.5518	1332	0.000750750750750751	0.000750750750750751	0
333470	1241	-0.126	-0.3985	1	2224	2.2374	11233	0	0	0
593897	8	0.7896	0.3432	2	3208	16.1779	56157	0.00035614438093203	0.000142457752372812	0.000213686628559218
267446	2822	0.2053	-0.5877	1	1346	1.3661	3868	0	0	0
616891	960	-0.0728	-0.5861	1	2456	3.0731	13688	0	0	0
1548601	5597	0.9737	0.2965	2	24	1.0023	67	0	0	0
1409165	5285	0.8218	0.4277	2	114	1.0136	230	0	0	0
660824	3188	-0.5961	0.2137	3	962	1.2984	3014	0	0	0
43237	620	0.2424	0.7207	6	1230	3.0571	17955	0	0	0
358539	138	0.437	-0.2478	1	2738	5.3692	33321	0	0	0
1161100	5131	1.0955	0.1673	2	271	1.0449	361	0	0	0
667647	4440	-0.9563	-0.367	4	612	1.1574	889	0	0	0
195951	3046	0.8315	0.3931	2	603	1.3585	3332	0.00120048019207683	0	0.00120048019207683
263086	289	0.1042	-0.566	1	2585	4.1204	25239	0	0	0
8163	83	0.2137	-0.5564	1	2873	4.9182	39819	0	0	0
1338203	5188	-0.1816	-0.5969	1	707	1.0417	321	0	0	0
441152	4445	1.0365	0.3133	2	519	1.1756	886	0	0	0
519625	3613	0.1153	0.1673	5	1069	1.406	2097	0	0	0
603498	3375	0.2316	-0.7604	1	673	1.2235	2577	0	0	0
430233	86	-0.6057	-0.0985	4	3277	6.6742	38773	0	0	0
487652	2410	-0.2538	0.8989	6	916	1.6276	5230	0	0	0
576960	2440	-0.5484	0.5356	3	1449	1.5914	5137	0	0	0
585680	2238	-0.1043	-0.1083	5	1181	1.5937	5826	0	0	0
548520	824	0.1166	-0.6552	1	2232	2.9221	15246	0	0	0
294866	569	0.8197	0.4424	2	2171	5.6	18699	0.000427830365260174	0.000160436386972565	0.000267393978287609
572424	4325	-0.1305	-0.3501	1	726	1.1748	1006	0	0	0
1519400	5543	0.3895	-0.4794	1	61	1.005	79	0	0	0
194573	199	0.0399	-0.6956	1	2886	8.2331	29189	0	0	0
204204	1744	1.0232	0.2555	2	1704	3.1967	8040	0.000248756218905473	0	0.000248756218905473
572715	2619	0.1591	0.7017	6	1332	1.7854	4500	0.000888888888888889	0.000222222222222222	0.000666666666666667
376200	4827	0.9536	0.2799	2	294	1.0774	579	0	0	0
342547	2033	0.6847	0.3909	2	1268	1.7691	6774	0	0	0
1533301	5392	-0.8532	0.186	3	158	1.0068	150	0	0	0
216407	4066	1.0582	0.3241	2	527	1.2178	1347	0.0126206384558278	0.0126206384558278	0
214283	1336	-0.837	0.3172	3	1675	2.392	10456	0	0	0
410629	436	0.3293	-0.2915	1	2902	3.5768	21459	0	0	0
489768	2212	0.2779	-0.7254	1	973	1.4838	5960	0	0	0
929054	4729	-0.3607	0.7041	3	194	1.2182	641	0	0	0
603968	1028	-0.1616	0.2452	3	2481	3.3011	12952	0.000231624459542928	0.000231624459542928	0
203483	3998	0.9364	-0.0307	2	739	1.156	1457	0	0	0
157442	427	0.278	-0.6163	1	2135	3.0064	21737	0	0	0
661034	3222	-0.9077	0.053	3	1222	1.4192	2933	0	0	0
525549	2873	0.2145	-0.5372	1	1448	1.3835	3744	0	0	0
559360	2563	-0.2533	1.0782	6	402	1.3934	4696	0	0	0
415496	2244	0.9493	0.1741	2	1487	2.217	5814	0	0	0
364803	149	0.1245	-0.5688	1	2487	3.126	31766	0	0	0
450630	3244	0.1357	-0.737	1	996	1.2349	2869	0	0	0
544909	979	-0.057	-0.4934	1	2505	1.9648	13488	0	0	0
383158	1202	0.3667	-0.407	1	1944	1.8975	11543	0	0	0
318547	1253	-0.2127	-0.5035	1	2423	2.2243	11160	0	0	0
568008	1985	0.2414	-0.4927	1	1207	1.793	6915	0	0	0
441416	1614	-0.2901	0.4617	3	1596	1.983	8778	0	0	0
64997	4780	0.7065	0.2144	2	739	1.1783	608	0.00657894736842105	0.00164473684210526	0.00493421052631579
1232991	1958	-0.6738	0.2209	3	1831	1.9981	7033	0	0	0
666815	4477	-0.1386	-0.5323	1	860	1.0771	852	0	0	0
373532	1020	-0.0935	-0.6899	1	2432	3.4239	13060	0	0	0
529312	3949	0.9362	-0.0022	2	1030	1.234	1534	0	0	0
156816	3534	0.2501	-0.5305	1	1131	1.2396	2255	0	0	0
1246931	5213	0.1213	-0.6758	1	304	1.0177	300	0	0	0
204436	2851	0.9497	0.0693	2	974	1.8573	3791	0.000263782643102084	0	0.000263782643102084
1192967	4779	0.1307	-0.6787	1	589	1.0583	611	0	0	0
345742	803	1.0425	0.3165	2	1650	4.2192	15458	0.000129382843834907	0.0000646914219174537	0.0000646914219174537
143621	1763	-0.0381	0.6964	6	1256	1.6409	7968	0	0	0
438556	3409	0.2611	-0.5768	1	1067	1.1756	2508	0	0	0
579288	1249	-0.1434	-0.5262	1	2553	2.1769	11187	0	0	0
445267	1429	-0.6445	0.614	3	1329	1.7406	9794	0	0	0
667540	2423	-0.2015	-0.5811	1	1966	1.6498	5194	0	0	0
666472	3034	-0.5669	-0.1161	3	2025	1.5373	3349	0	0	0
406371	3144	0.0557	-0.6512	1	1761	1.6226	3115	0	0	0
240852	2737	0.3672	-0.3649	1	1427	1.3275	4136	0	0	0
547571	2556	0.4741	-0.3881	1	1669	1.5861	4722	0.000211774671749259	0.000211774671749259	0
389688	5703	-0.8461	0.8345	3	5	1.0003	51	0	0	0
497012	2852	-0.7285	0.6046	3	924	1.4914	3791	0	0	0
413180	1719	-0.0422	-0.6394	1	1918	1.7912	8199	0	0	0
547455	2156	0.3317	-0.48	1	1387	1.5899	6203	0	0	0
76719	4406	1.0826	0.3238	2	643	1.2208	921	0	0	0
198592	1403	0.9938	0.352	2	1320	2.9636	9997	0	0	0
667803	2133	-1.0168	-0.1797	4	1078	1.9413	6292	0	0	0
664675	517	0.7583	0.4073	2	2097	6.081	19860	0.0135448136958711	0.00317220543806647	0.0103726082578046
281211	1561	0.734	-0.102	2	1816	2.1168	9003	0	0	0
380482	5483	-0.8709	0.6623	3	13	1.0004	102	0	0	0
810122	5559	-0.0953	-0.1165	5	102	1.0048	75	0	0	0
358726	4097	1.0152	0.3133	2	501	1.2514	1302	0	0	0
611628	3278	-0.9543	-0.3944	4	1172	1.6233	2776	0	0	0
641327	3645	-0.7873	-0.4556	4	1002	1.2845	2018	0	0	0
611523	601	0.2179	-0.54	1	2614	3.1379	18215	0	0	0
470498	430	0.7077	-0.4229	8	2462	4.9597	21644	0	0	0
617799	3769	0.6258	-0.1281	2	941	1.3095	1817	0	0	0
298517	947	-0.2718	0.1396	6	2812	2.8401	13889	0	0	0
585306	382	-0.0081	0.0227	5	2261	3.3339	22758	0	0	0
1488174	5104	0.9552	0.3725	2	126	1.0565	382	0	0	0
781615	5111	-0.8317	-0.2548	4	537	1.0473	375	0	0	0
547317	2747	-0.4669	0.792	3	703	1.3964	4088	0	0	0
412876	1149	-0.1878	-0.5334	1	2459	2.8098	12009	0	0	0
595567	2651	-0.9117	0.3751	3	1279	1.4279	4423	0	0	0
260321	5120	-0.9509	-0.2258	4	486	1.0377	368	0	0	0
518163	1010	-0.0563	0.533	3	1638	3.0721	13175	0.0000759013282732448	0	0.0000759013282732448
332909	2068	0.124	-0.3095	1	2526	1.9027	6574	0	0	0
583836	1550	-0.0108	-0.5015	1	1970	2.1744	9067	0	0	0
176504	290	-0.3454	0.2283	3	2463	3.6541	25174	0	0	0
367310	5147	0.2993	-0.667	1	105	1.0088	352	0	0	0
94438	3978	-0.6948	0.3648	3	794	1.1411	1491	0	0	0
349192	1587	-0.1759	-0.5314	1	2181	2.1393	8905	0	0	0
55650	1662	1.0286	0.3339	2	1321	2.4397	8509	0	0	0
605900	1334	-0.3234	-0.3465	1	2605	2.6183	10474	0	0	0
328647	2806	-0.3278	0.0112	3	1795	1.3721	3901	0	0	0
614055	1453	-0.2888	-0.3151	5	2068	2.353	9645	0	0	0
310343	728	0.2228	-0.7203	1	1570	2.5825	16297	0	0	0
592523	3828	-1.0048	-0.32	4	757	1.3514	1724	0	0	0
668812	1390	0.4654	-0.2028	1	2003	2.4959	10058	0	0	0
440265	5605	0.4851	0.2629	2	7	1	66	0	0	0
1424209	4572	0.7554	-0.0293	2	700	1.1421	759	0	0	0
614228	5382	-1.0452	-0.1465	4	281	1.0103	154	0	0	0
408920	3706	0.2057	-0.6613	1	882	1.1804	1905	0	0	0
430886	3728	-0.0924	-0.6673	1	1352	1.2432	1870	0	0	0
408312	1812	-0.043	-0.619	1	2149	2.0107	7686	0	0	0
285446	1530	-0.3047	0.613	3	1392	2.1453	9200	0	0	0
669370	955	0.1437	-0.7796	1	1619	2.3047	13751	0	0	0
435319	46	1.0266	0.32	2	1847	7.1421	43963	0.00122830562063553	0.000796124013374883	0.000432181607260651
607857	30	0.192	-0.4607	1	3235	7.278	47048	0	0	0
413832	608	-0.0275	-0.6581	1	2597	4.1535	18060	0	0	0
541886	5269	1.0443	0.6601	2	171	1.0207	247	0	0	0
307197	5009	1.0385	0.2078	2	327	1.0212	455	0	0	0
306952	937	0.4855	-0.3365	1	2130	2.4195	13937	0	0	0
1057582	4888	-0.2374	-0.5965	1	1043	1.0845	547	0	0	0
437052	4336	1.0729	0.3865	2	522	1.1793	995	0.00100502512562814	0.00100502512562814	0
281648	5198	0.8348	-0.0811	2	166	1.0147	313	0	0	0
374252	208	-0.2185	-0.2342	5	2352	4.2619	28952	0	0	0
1524976	4788	-1.0357	-0.3783	4	360	1.0497	604	0	0	0
792484	4269	-0.4148	-0.3263	4	861	1.1186	1080	0	0	0
156541	3312	-0.9238	-0.4222	4	1165	1.7064	2702	0	0	0
1550475	5653	0.4732	0.0357	5	152	1.0056	57	0	0	0
101238	4127	0.9535	0.3055	2	534	1.1711	1256	0.00159235668789809	0.000796178343949045	0.000796178343949045
583564	3927	0.7812	0.5372	2	601	1.1753	1567	0	0	0
169516	830	0.2407	-0.6123	1	1865	2.5204	15152	0	0	0
586314	1469	-0.645	0.8074	3	1251	2.3926	9542	0	0	0
402011	312	-0.7383	-0.2316	4	3036	6.0939	24514	0	0	0
433371	202	0.7493	-0.1077	2	2559	4.9437	29119	0	0	0
611629	2395	-0.9625	-0.254	4	1176	1.7582	5275	0	0	0
21456	2074	0.3463	0.3471	2	1684	1.8504	6551	0	0	0
540594	1703	-0.2288	0.9351	6	1085	2.24	8312	0	0	0
2159	5696	0.6693	0.4526	2	31	1.0002	51	0	0	0
207355	632	0.8693	0.2392	2	2450	4.9134	17881	0.0000559252838208154	0.0000559252838208154	0
553190	3435	-0.4486	-0.373	5	1419	1.3025	2462	0	0	0
667712	3286	-0.8797	-0.261	4	1102	1.3633	2751	0	0	0
412796	103	0.1059	-0.5733	1	2859	7.3748	36704	0.0000272449869224063	0	0.0000272449869224063
18261	4768	0.914	0.4436	2	417	1.1005	616	0	0	0
382977	4312	0.3429	-0.5336	1	463	1.0842	1023	0	0	0
230524	790	-0.9741	0.3618	3	1503	2.5397	15571	0	0	0
50026	3372	1.0802	0.3894	2	720	1.4854	2585	0	0	0
544637	2933	-0.0871	-0.1224	5	706	1.2711	3613	0	0	0
418363	4787	0.0988	0.2107	5	432	1.0646	604	0	0	0
338148	4555	-0.0138	0.006	5	458	1.0327	779	0	0	0
198697	744	0.2736	-0.5555	1	1863	2.2941	16086	0	0	0
663001	2782	0.2906	-0.7315	1	818	1.3212	3992	0	0	0
570331	1365	0.205	-0.6266	1	1842	1.8822	10264	0	0	0
963526	5465	-0.3768	0.4642	6	58	1.0074	108	0	0	0
461530	4661	-0.3947	-0.313	4	540	1.1348	690	0	0	0
80596	4212	-0.1697	-0.4731	1	384	1.1352	1143	0	0	0
351068	1011	1.0852	0.3168	2	1373	4.457	13171	0.000303697517272796	0.000303697517272796	0
1474997	4838	0.0787	-0.4858	1	609	1.0505	576	0	0	0
247814	2759	-0.2337	-0.2102	5	994	1.2875	4070	0	0	0
604829	3518	-0.273	-0.5781	1	1618	1.2983	2280	0	0	0
310882	1840	0.8301	0.0552	2	2158	2.679	7575	0	0	0
1481848	5448	0.1815	0.1438	5	56	1.2074	115	0	0	0
440896	4211	1.0715	0.2911	2	743	1.2028	1143	0	0	0
517198	2886	0.7829	0.317	2	1031	1.5657	3701	0.00216157795190489	0.000810591731964334	0.00135098621994056
68935	3007	0.9035	0.3873	2	454	1.6565	3403	0	0	0
248301	1866	-0.0629	-0.5173	1	2026	1.8754	7455	0	0	0
614913	1008	0.3878	-0.5241	1	1657	2.1536	13196	0	0	0
1481898	4971	1.0707	0.2197	2	149	1.0723	485	0	0	0
294370	3147	0.9671	0.5354	2	877	1.4108	3110	0.000321543408360129	0.000321543408360129	0
280791	432	0.0561	-0.7337	1	2258	3.8707	21593	0	0	0
247768	3089	0.1397	-0.6979	1	1215	1.3532	3245	0	0	0
661833	4266	-0.945	-0.403	4	671	1.1998	1082	0	0	0
600630	3017	-0.9223	-0.0659	4	1314	1.6091	3384	0	0	0
668373	3527	-0.6048	0.1145	3	903	1.2906	2272	0	0	0
77744	4135	-0.1042	-0.2024	5	621	1.071	1242	0	0	0
448882	2090	-0.4347	0.8419	3	540	1.8666	6496	0	0	0
449743	4904	-0.2505	0.4204	5	244	1.0261	537	0	0	0
612159	4830	0.9835	0.5004	2	360	1.0768	578	0	0	0
504889	3467	0.7613	0.6691	2	616	1.2627	2376	0	0	0
306409	2637	0.1226	-0.6423	1	1836	1.5035	4456	0	0	0
323801	2898	0.101	-0.5749	1	1240	1.3243	3678	0	0	0
184177	1299	-0.0709	-0.7019	1	2181	3.179	10764	0	0	0
614689	4068	0.2527	0.7238	6	500	1.1158	1345	0.00148698884758364	0	0.00148698884758364
440600	4342	0.9698	0.4112	2	567	1.2559	989	0	0	0
521235	531	0.4676	-0.3236	1	2465	2.7646	19661	0	0	0
354519	1757	0.9509	0.0689	2	1524	1.9592	7994	0	0	0
541713	2582	-0.2616	-0.0876	5	1714	1.5662	4632	0	0	0
480504	1693	0.6061	-0.3011	2	1807	1.984	8368	0	0	0
400144	44	-0.9506	-0.0246	4	2761	9.5046	44161	0	0	0
24729	1500	-0.6003	0.5155	3	1781	2.2002	9376	0	0	0
911477	5472	-0.5761	-0.0885	3	70	1.003	104	0	0	0
152864	2512	0.1624	0.0828	2	2227	1.464	4883	0	0	0
239279	4983	0.8347	-0.1102	2	436	1.0475	475	0	0	0
557038	1976	-0.3473	1.0483	6	478	1.4371	6958	0	0	0
208941	4790	1.1059	0.3373	2	435	1.1499	603	0	0	0
352386	3881	0.9448	0.3786	2	482	1.1369	1639	0.0408785845027456	0.0402684563758389	0.00061012812690665
570275	3354	0.1755	-0.608	1	1114	1.5355	2629	0	0	0
332336	2027	0.2809	-0.5042	1	1496	1.5229	6791	0	0	0
361525	2472	1.0897	0.3475	2	1019	2.5549	5027	0.000596777402029043	0.000596777402029043	0
