id	doi	level	outgoing	incoming
000310373700011	10.1093/llc/fqs016	1	0	0
000310373700012	10.1093/llc/fqs039	1	1	1
000310373700013	10.1093/llc/fqs023	1	1	0
000315204400001	10.1080/13569783.2012.756184	1	0	2
000315204400002	10.1080/13569783.2012.756165	1	0	1
000315204400003	10.1080/13569783.2012.756167	1	4	3
000315204400004	10.1080/13569783.2012.756169	1	3	9
000315204400005	10.1080/13569783.2012.756173	1	0	0
000315204400006	10.1080/13569783.2012.756178	1	2	1
000315204400007	10.1080/13569783.2012.756182	1	2	3
000315204400008	10.1080/13569783.2012.756185	1	0	0
000315204400009	10.1080/13569783.2012.756187	1	0	0
000315204400010	10.1080/13569783.2012.756188	1	0	0
000315204400011	10.1080/13569783.2012.756189	1	0	0
000315204400012	10.1080/13569783.2012.756190	1	0	0
000319473300001	10.1093/llc/fqt012	1	0	0
000319473300002	10.1093/llc/fqs067	1	1	1
000319473300003	10.1093/llc/fqt016	1	3	1
000319473300004	10.1093/llc/fqt001	1	4	0
000319473300005	10.1093/llc/fqs033	1	1	6
000319473300006	10.1093/llc/fqs036	1	10	9
000319473300007	10.1093/llc/fqs069	1	3	1
000319473300008	10.1093/llc/fqs040	1	1	1
000319473300009	10.1093/llc/fqs063	1	3	1
000319473300010	10.1093/llc/fqs045	1	2	3
000319473300011	10.1093/llc/fqs068	1	1	3
000319473300012	10.1093/llc/fqs044	1	7	8
000319473300013	10.1093/llc/fqs076	1	1	2
000319473300014	10.1093/llc/fqs077	1	11	4
000319473300015	10.1093/llc/fqt007	1	10	1
000319473300016	10.1093/llc/fqs018	1	17	0
000319473300017	10.1093/llc/fqs046	1	2	0
000319473300018	10.1093/llc/fqs007	1	0	5
000319566100001	10.1080/13569783.2013.787253	1	1	1
000319566100002	10.1080/13569783.2013.787262	1	3	3
000319566100003	10.1080/13569783.2013.787259	1	6	1
000319566100004	10.1080/13569783.2013.787256	1	0	2
000319566100005	10.1080/13569783.2013.787254	1	2	3
000319566100006	10.1080/13569783.2013.787255	1	0	7
000319566100007	10.1080/13569783.2013.787260	1	1	1
000319566100008	10.1080/13569783.2013.787264	1	1	0
000319566100009	10.1080/13569783.2013.787258	1	0	1
000319566100010	10.1080/13569783.2013.787257	1	0	1
000319566100011	10.1080/13569783.2013.787263	1	0	1
000319566100012	10.1080/13569783.2013.787261	1	0	0
000316543200001	10.1093/llc/fqs062	1	15	4
000316543200002	10.1093/llc/fqs048	1	2	5
000316543200003	10.1093/llc/fqs049	1	5	6
000316543200004	10.1093/llc/fqs047	1	2	3
000316543200005	10.1093/llc/fqs053	1	10	6
000316543200006	10.1093/llc/fqs050	1	12	3
000316543200007	10.1093/llc/fqs051	1	7	3
000316543200008	10.1093/llc/fqs059	1	8	4
000316543200009	10.1093/llc/fqs052	1	3	6
000316543200010	10.1093/llc/fqs060	1	0	2
000316543200011	10.1093/llc/fqs057	1	3	3
000316543200012	10.1093/llc/fqs058	1	0	2
000323643100001	10.1093/llc/fqs041	1	7	4
000323643100002	10.1093/llc/fqs070	1	6	10
000323643100003	10.1093/llc/fqs065	1	17	2
000323643100004	10.1093/llc/fqs015	1	6	7
000323643100005	10.1093/llc/fqt052	1	0	0
000323643100006	10.1093/llc/fqs054	1	5	7
000323643100007	10.1093/llc/fqs055	1	0	1
000323643100008	10.1093/llc/fqs019	1	2	1
000323643100009	10.1093/llc/fqs056	1	7	3
000323643100010	10.1093/llc/fqs064	1	11	11
000323643100011	10.1093/llc/fqs071	1	7	6
000323643100012	10.1093/llc/fqs042	1	0	0
000323643100013	10.1093/llc/fqs043	1	0	0
000323643100014	10.1093/llc/fqs061	1	0	0
000323643100015	10.1093/llc/fqs072	1	0	0
000323643100016	10.1093/llc/fqs075	1	0	0
000325692300001	10.1080/13569783.2013.811960	1	0	0
000325692300002	10.1080/13569783.2013.810923	1	1	0
000325692300003	10.1080/13569783.2013.810929	1	7	0
000325692300004	10.1080/13569783.2013.810930	1	0	0
000325692300005	10.1080/13569783.2013.810931	1	4	1
000325692300006	10.1080/13569783.2013.810925	1	0	0
000325692300007	10.1080/13569783.2013.810924	1	2	0
000325692300008	10.1080/13569783.2013.810926	1	1	2
000325692300009	10.1080/13569783.2013.810927	1	0	5
000325692300010	10.1080/13569783.2013.810928	1	3	1
000327244300001	10.1093/llc/fqt062	1	0	0
000327244300002	10.1093/llc/fqt046	1	0	3
000327244300003	10.1093/llc/fqt032	1	7	9
000327244300004	10.1093/llc/fqt058	1	1	3
000327244300005	10.1093/llc/fqt038	1	5	1
000327244300006	10.1093/llc/fqt048	1	38	12
000327244300007	10.1093/llc/fqt024	1	3	2
000327244300008	10.1093/llc/fqt064	1	5	0
000327244300009	10.1093/llc/fqt040	1	13	2
000327244300010	10.1093/llc/fqt039	1	11	10
000327244300011	10.1093/llc/fqt053	1	5	1
000327244300012	10.1093/llc/fqt051	1	10	8
000327244300013	10.1093/llc/fqt060	1	3	6
000327244300014	10.1093/llc/fqt057	1	2	0
000327244300015	10.1093/llc/fqt017	1	4	12
000327244300016	10.1093/llc/fqt061	1	10	2
000327244300017	10.1093/llc/fqt043	1	2	4
000327244300018	10.1093/llc/fqt049	1	5	2
000327244300019	10.1093/llc/fqt027	1	5	13
000327244300020	10.1093/llc/fqt050	1	3	2
000327244300021	10.1093/llc/fqt059	1	5	18
000333516500001	10.1080/13569783.2013.839123	1	0	0
000333516500002	10.1080/13569783.2013.836917	1	1	0
000333516500003	10.1080/13569783.2013.836921	1	5	3
000333516500004	10.1080/13569783.2013.836920	1	2	1
000333516500005	10.1080/13569783.2013.836919	1	17	2
000333516500006	10.1080/13569783.2013.836915	1	2	0
000333516500007	10.1080/13569783.2013.836918	1	0	3
000333516500008	10.1080/13569783.2013.838344	1	0	0
000333516500009	10.1080/13569783.2013.838342	1	0	0
000333516500010	10.1080/13569783.2013.838346	1	0	0
000333516500011	10.1080/13569783.2013.838345	1	0	0
000333516500012	10.1080/13569783.2013.838343	1	0	0
000334162900001	10.1093/llc/fqu003	1	0	1
000334162900002	10.1093/llc/fqt002	1	7	5
000334162900003	10.1093/llc/fqt014	1	8	2
000334162900004	10.1093/llc/fqt015	1	19	3
000334162900005	10.1093/llc/fqt008	1	10	4
000334162900006	10.1093/llc/fqs074	1	16	1
000334162900007	10.1093/llc/fqt011	1	10	5
000334162900008	10.1093/llc/fqt009	1	3	5
000334162900009	10.1093/llc/fqs073	1	8	9
000334162900010	10.1093/llc/fqt005	1	0	0
000334162900011	10.1093/llc/fqt003	1	0	0
000334162900012	10.1093/llc/fqt004	1	0	0
000334162900013	10.1093/llc/fqt006	1	1	3
000334162900014	10.1093/llc/fqt010	1	0	0
000337081700001	10.1093/llc/fqt028	1	11	8
000337081700002	10.1093/llc/fqt020	1	3	4
000337081700003	10.1093/llc/fqt025	1	20	2
000337081700004	10.1093/llc/fqt021	1	5	5
000337081700005	10.1093/llc/fqt018	1	10	2
000337081700006	10.1093/llc/fqt019	1	4	1
000337081700007	10.1093/llc/fqt026	1	13	4
000337081700008	10.1093/llc/fqt034	1	0	1
000337081700009	10.1093/llc/fqt055	1	3	0
000337081700010	10.1093/llc/fqt042	1	0	0
000337081700011	10.1093/llc/fqt056	1	0	0
000337081700012	10.1093/llc/fqt022	1	0	0
000337081700013	10.1093/llc/fqt029	1	0	0
000337244600001	10.1080/13569783.2014.895630	1	0	0
000337244600002	10.1080/13569783.2014.895616	1	2	0
000337244600003	10.1080/13569783.2014.895612	1	0	0
000337244600004	10.1080/13569783.2014.895617	1	1	0
000337244600005	10.1080/13569783.2014.895619	1	0	0
000337244600006	10.1080/13569783.2014.911806	1	2	3
000337244600007	10.1080/13569783.2014.895611	1	0	0
000337244600008	10.1080/13569783.2014.895615	1	1	0
000337244600009	10.1080/13569783.2014.895613	1	4	1
000337244600010	10.1080/13569783.2014.895614	1	1	2
000337244600011	10.1080/13569783.2014.911512	1	1	0
000337244600012	10.1080/13569783.2014.895626	1	0	0
000337244600013	10.1080/13569783.2014.895627	1	0	0
000337244600014	NULL	1	0	0
000337244600015	NULL	1	0	0
000342908000001	10.1080/13569783.2014.928003	1	14	1
000342908000002	10.1080/13569783.2014.928004	1	5	0
000342908000003	10.1080/13569783.2014.928005	1	3	0
000342908000004	10.1080/13569783.2014.928007	1	6	2
000342908000005	10.1080/13569783.2014.928008	1	6	1
000342908000006	10.1080/13569783.2014.928009	1	3	0
000342908000007	10.1080/13569783.2014.928010	1	9	0
000342908000008	10.1080/13569783.2014.928011	1	1	0
000342908000009	10.1080/13569783.2014.928012	1	2	1
000345008700001	10.1080/13569783.2014.954810	1	0	1
000345008700002	10.1080/13569783.2014.954811	1	0	1
000345008700003	10.1080/13569783.2014.954812	1	4	4
000345008700004	10.1080/13569783.2014.954816	1	0	1
000345008700005	10.1080/13569783.2014.954817	1	6	1
000345008700006	10.1080/13569783.2014.954813	1	0	0
000345008700007	10.1080/13569783.2014.954818	1	1	0
000345008700008	10.1080/13569783.2014.954814	1	0	0
000345008700009	10.1080/13569783.2014.954815	1	0	0
000345008700010	10.1080/13569783.2014.959757	1	0	0
000345008700011	10.1080/13569783.2014.959756	1	0	0
000345008700012	10.1080/13569783.2014.959755	1	0	0
000345836000001	10.1093/llc/fqu036	1	0	0
000345836000002	10.1093/llc/fqu022	1	37	4
000345836000003	10.1093/llc/fqu005	1	0	1
000345836000004	10.1093/llc/fqu031	1	2	3
000345836000005	10.1093/llc/fqu026	1	1	4
000345836000006	10.1093/llc/fqu037	1	1	0
000345836000007	10.1093/llc/fqu028	1	7	10
000345836000008	10.1093/llc/fqu024	1	5	2
000345836000009	10.1093/llc/fqu030	1	1	5
000345836000010	10.1093/llc/fqu018	1	13	4
000345836000011	10.1093/llc/fqu021	1	5	2
000345836000012	10.1093/llc/fqu017	1	6	3
000345836000013	10.1093/llc/fqu020	1	3	8
000345836000014	10.1093/llc/fqu016	1	4	6
000345836000015	10.1093/llc/fqu015	1	5	0
000345836000016	10.1093/llc/fqu023	1	1	3
000345836000017	10.1093/llc/fqu019	1	33	15
000345836300001	10.1093/llc/fqu053	1	0	0
000345836300002	10.1093/llc/fqu054	1	12	4
000345836300003	10.1093/llc/fqu050	1	7	1
000345836300004	10.1093/llc/fqu040	1	4	5
000345836300005	10.1093/llc/fqu046	1	15	0
000345836300006	10.1093/llc/fqu056	1	21	7
000345836300007	10.1093/llc/fqu055	1	7	4
000345836300008	10.1093/llc/fqu042	1	17	2
000345836300009	10.1093/llc/fqu041	1	24	1
000331800800001	10.1080/13569783.2013.872429	1	3	0
000331800800002	10.1080/13569783.2013.872432	1	4	2
000331800800003	10.1080/13569783.2013.872427	1	6	1
000331800800004	10.1080/13569783.2013.872433	1	0	0
000331800800005	10.1080/13569783.2013.872431	1	2	6
000331800800006	10.1080/13569783.2013.872426	1	1	2
000331800800007	10.1080/13569783.2013.872434	1	4	0
000331800800008	10.1080/13569783.2013.872428	1	3	1
000331800800009	10.1080/13569783.2013.872430	1	3	0
000331800800010	10.1080/13569783.2013.872425	1	11	4
000350571000001	10.1080/13569783.2014.1000631	1	4	3
000350571000002	10.1080/13569783.2014.975109	1	3	1
000350571000003	10.1080/13569783.2014.953470	1	4	2
000350571000004	10.1080/13569783.2014.985643	1	1	0
000350571000005	10.1080/13569783.2014.983467	1	1	0
000350571000006	10.1080/13569783.2014.975111	1	1	0
000350571000007	10.1080/13569783.2014.983061	1	1	1
000350571000008	10.1080/13569783.2014.986447	1	0	1
000350571000009	10.1080/13569783.2014.975110	1	1	0
000350571000010	10.1080/13569783.2014.983466	1	0	0
000350571000011	10.1080/13569783.2014.983893	1	0	0
000350571000012	10.1080/13569783.2014.983892	1	2	0
000355405000001	10.1080/13569783.2015.1027678	1	0	0
000355405000002	10.1080/13569783.2015.1020054	1	3	0
000355405000003	10.1080/13569783.2015.1022144	1	1	5
000355405000004	10.1080/13569783.2015.1022145	1	0	0
000355405000005	10.1080/13569783.2015.1022143	1	1	0
000355405000006	10.1080/13569783.2015.1021322	1	0	0
000355405000007	10.1080/13569783.2015.1021320	1	0	0
000355405000008	10.1080/13569783.2015.1021323	1	1	0
000355405000009	10.1080/13569783.2015.1023786	1	5	1
000355405000010	10.1080/13569783.2015.1022146	1	0	0
000355405000011	10.1080/13569783.2015.1020055	1	0	0
000355405000012	10.1080/13569783.2015.1019444	1	2	0
000355405000013	10.1080/13569783.2015.1021321	1	0	0
000355405000014	10.1080/13569783.2015.1019445	1	2	0
000356451800001	10.1093/llc/fqv007	1	1	0
000356451800002	10.1093/llc/fqt036	1	5	3
000356451800003	10.1093/llc/fqt035	1	5	2
000356451800004	10.1093/llc/fqt023	1	0	0
000356451800005	10.1093/llc/fqt033	1	13	4
000356451800006	10.1093/llc/fqt044	1	4	4
000356451800007	10.1093/llc/fqt037	1	3	3
000356451800008	10.1093/llc/fqt031	1	11	7
000356451800009	10.1093/llc/fqt041	1	3	2
000356451800010	10.1093/llc/fqt030	1	4	2
000356451800011	10.1093/llc/fqs066	1	8	4
000356451800012	10.1093/llc/fqu010	1	0	0
000356451800013	10.1093/llc/fqu025	1	1	0
000356452400001	10.1093/llc/fqt065	1	3	1
000356452400002	10.1093/llc/fqt066	1	15	26
000356452400003	10.1093/llc/fqt054	1	0	1
000356452400004	10.1093/llc/fqt063	1	11	13
000356452400005	10.1093/llc/fqu002	1	6	2
000356452400006	10.1093/llc/fqt047	1	18	13
000356452400007	10.1093/llc/fqt067	1	10	7
000356452400008	10.1093/llc/fqt068	1	11	0
000356452400009	10.1093/llc/fqt045	1	1	2
000364762000001	10.1080/13569783.2015.1073447	1	0	0
000364762000002	10.1080/13569783.2015.1073445	1	0	0
000364762000003	10.1080/13569783.2015.1059262	1	0	1
000364762000004	10.1080/13569783.2015.1059260	1	2	0
000364762000005	10.1080/13569783.2015.1059740	1	1	1
000364762000006	10.1080/13569783.2015.1073449	1	0	0
000364762000007	10.1080/13569783.2015.1059747	1	2	1
000364762000008	10.1080/13569783.2015.1060122	1	1	0
000364762000009	10.1080/13569783.2015.1059269	1	0	1
000364762000010	10.1080/13569783.2015.1073441	1	0	0
000364762000011	10.1080/13569783.2015.1059743	1	4	0
000364762000012	10.1080/13569783.2015.1059267	1	0	0
000364762000013	10.1080/13569783.2015.1059264	1	2	0
000364762000014	10.1080/13569783.2015.1060849	1	2	1
000364762000015	10.1080/13569783.2015.1073450	1	0	0
000364762000016	10.1080/13569783.2015.1059266	1	2	1
000364762000017	10.1080/13569783.2015.1059741	1	4	0
000364762000018	10.1080/13569783.2015.1059268	1	2	0
000364762000019	10.1080/13569783.2015.1073444	1	0	0
000364762000020	10.1080/13569783.2015.1059271	1	3	1
000364762000021	10.1080/13569783.2015.1059258	1	1	2
000364762000022	10.1080/13569783.2015.1059270	1	0	0
000364762000023	10.1080/13569783.2015.1059742	1	0	0
000364762000024	10.1080/13569783.2015.1073446	1	0	0
000364762000025	10.1080/13569783.2015.1059746	1	0	0
000364762000026	10.1080/13569783.2015.1060120	1	0	0
000364762000027	10.1080/13569783.2015.1060121	1	1	1
000364762000028	10.1080/13569783.2015.1059745	1	3	0
000364762000029	10.1080/13569783.2015.1073442	1	0	0
000364762000030	10.1080/13569783.2015.1059749	1	0	0
000364762000031	10.1080/13569783.2015.1059750	1	1	1
000364762000032	10.1080/13569783.2015.1060119	1	0	0
000364762000033	10.1080/13569783.2015.1073443	1	0	0
000364762000034	10.1080/13569783.2015.1059744	1	0	0
000364762000035	10.1080/13569783.2015.1060118	1	0	1
000364762000036	10.1080/13569783.2015.1059265	1	2	0
000364762000037	10.1080/13569783.2015.1059748	1	1	0
000364762000038	10.1080/13569783.2015.1073448	1	0	1
000364762000039	10.1080/13569783.2015.1059259	1	0	4
000364762000040	10.1080/13569783.2015.1059263	1	0	2
000364762000041	10.1080/13569783.2015.1059261	1	1	1
000365861900001	10.1080/13569783.2015.1111970	1	0	1
000365861900002	10.1080/13569783.2015.1068109	1	2	14
000365861900003	10.1080/13569783.2015.1065726	1	2	0
000365861900004	10.1080/13569783.2015.1073582	1	0	0
000365861900005	10.1080/13569783.2015.1065723	1	1	1
000365861900006	10.1080/13569783.2015.1065724	1	0	0
000365861900007	10.1080/13569783.2015.1076333	1	0	0
000365861900008	10.1080/13569783.2015.1073583	1	0	0
000365861900009	10.1080/13569783.2015.1070663	1	1	0
000365861900010	10.1080/13569783.2015.1068108	1	1	1
000365861900011	10.1080/13569783.2015.1065725	1	0	0
000365861900012	10.1080/13569783.2015.1073581	1	2	0
000365861900013	10.1080/13569783.2015.1092861	1	0	0
000365861900014	10.1080/13569783.2015.1092862	1	0	0
000365861900015	10.1080/13569783.2015.1092863	1	0	0
000365861900016	10.1080/13569783.2015.1092864	1	0	0
000365861900017	10.1080/13569783.2015.1092865	1	0	0
000367448800001	10.1093/llc/fqu027	1	0	0
000367448800002	10.1093/llc/fqu039	1	12	0
000367448800003	10.1093/llc/fqu051	1	17	0
000367448800004	10.1093/llc/fqu014	1	6	4
000367448800005	10.1093/llc/fqu035	1	10	3
000367448800006	10.1093/llc/fqu032	1	4	2
000367448800007	10.1093/llc/fqu033	1	8	0
000367448800008	10.1093/llc/fqu034	1	5	0
000367448800009	10.1093/llc/fqu029	1	3	1
000367448800010	10.1093/llc/fqu049	1	0	1
000367448800011	10.1093/llc/fqv025	1	0	1
000367448800012	10.1093/llc/fqv024	1	0	0
000367448800013	10.1093/llc/fqv020	1	1	0
000367449700001	NULL	1	0	2
000367449700002	10.1093/llc/fqv015	1	2	7
000367449700003	10.1093/llc/fqv045	1	0	2
000367449700004	10.1093/llc/fqv044	1	3	1
000367449700005	10.1093/llc/fqv041	1	2	0
000367449700006	10.1093/llc/fqv051	1	1	0
000367449700007	10.1093/llc/fqv046	1	3	4
000367449700008	10.1093/llc/fqv050	1	3	1
000367449700009	10.1093/llc/fqv049	1	6	5
000367449700010	10.1093/llc/fqv040	1	10	9
000367449700011	10.1093/llc/fqv048	1	6	2
000367449700012	10.1093/llc/fqv052	1	13	6
000367449700013	10.1093/llc/fqv042	1	0	2
000367449700014	10.1093/llc/fqv013	1	11	3
000367449700015	10.1093/llc/fqv043	1	3	2
000367449700016	10.1093/llc/fqv039	1	6	1
000367449700017	10.1093/llc/fqv014	1	2	0
000367449700018	10.1093/llc/fqv047	1	2	1
000360085000001	10.1145/2715265	1	0	0
000360085000002	10.1145/2659020	1	28	6
000360085000003	10.1145/2629693	1	19	2
000360085000004	10.1145/2644822	1	6	15
000360085000005	10.1145/2644823	1	35	3
000360085000006	10.1145/2686873	1	9	0
000360085000007	10.1145/2700425	1	10	1
000360085500001	10.1145/2597894	1	15	1
000360085500002	10.1145/2660776	1	15	8
000360085500003	10.1145/2700428	1	28	6
000360085500004	10.1145/2665072	1	16	11
000360085500005	10.1145/2700427	1	4	1
000360086600001	10.1145/2677083	1	15	1
000360086600002	10.1145/2700422	1	14	0
000360086600003	10.1145/2693847	1	41	4
000360086600004	10.1145/2724723	1	17	25
000360086600005	10.1145/2739049	1	3	1
000360086600006	10.1145/2716324	1	3	0
000361070300001	10.1145/2724727	1	33	9
000361070300002	10.1145/2747882	1	28	2
000361070300003	10.1145/2755566	1	19	15
000361070300004	10.1145/2757283	1	7	6
000361070300005	10.1145/2756556	1	16	2
000364015200001	10.1093/llc/fqv029	1	0	2
000364015200002	10.1093/llc/fqu008	1	7	0
000364015200003	10.1093/llc/fqu012	1	3	0
000364015200004	10.1093/llc/fqu013	1	7	0
000364015200005	10.1093/llc/fqu004	1	1	0
000364015200006	10.1093/llc/fqu011	1	3	1
000364015200007	10.1093/llc/fqt069	1	5	1
000364015200008	10.1093/llc/fqu006	1	20	0
000364015200009	10.1093/llc/fqu001	1	3	2
000364015200010	10.1093/llc/fqu009	1	9	0
000364015200011	10.1093/llc/fqu007	1	4	5
000375471100001	10.1080/13569783.2016.1155838	1	1	0
000375471100002	10.1080/13569783.2016.1155405	1	1	0
000375471100003	10.1080/13569783.2016.1155410	1	0	0
000375471100004	10.1080/13569783.2016.1155409	1	1	0
000375471100005	10.1080/13569783.2016.1155441	1	0	0
000375471100006	10.1080/13569783.2016.1155404	1	4	4
000375471100007	10.1080/13569783.2016.1155440	1	0	0
000375471100008	10.1080/13569783.2016.1155408	1	3	5
000375471100009	10.1080/13569783.2016.1155406	1	0	0
000375471100010	10.1080/13569783.2016.1155407	1	6	3
000375471100011	10.1080/13569783.2016.1155439	1	0	0
000375471100012	10.1080/13569783.2016.1157016	1	1	2
000375471100013	10.1080/13569783.2016.1155442	1	1	0
000375471100014	10.1080/13569783.2016.1159124	1	0	0
000375471100015	10.1080/13569783.2016.1159125	1	0	0
000375471100016	10.1080/13569783.2016.1159505	1	0	0
000375471100017	10.1080/13569783.2016.1159506	1	0	0
000376566100001	10.3366/ijhac.2016.0155	1	0	0
000376566100002	10.3366/ijhac.2016.0156	1	1	1
000376566100003	10.3366/ijhac.2016.0157	1	7	3
000376566100004	10.3366/ijhac.2016.0158	1	0	0
000376566100005	10.3366/ijhac.2016.0159	1	16	0
000376566100006	10.3366/ijhac.2016.0160	1	9	3
000376566100007	10.3366/ijhac.2016.0161	1	3	6
000376566100008	10.3366/ijhac.2016.0162	1	3	1
000376566100009	10.3366/ijhac.2016.0163	1	7	3
000377297000001	10.1145/2835495	1	20	2
000377297000002	10.1145/2827856	1	10	2
000377297000003	10.1145/2843947	1	22	2
000377297000004	10.1145/2875428	1	10	3
000377297000005	10.1145/2891416	1	0	5
000371922500001	NULL	1	2	0
000371922500002	10.1080/13569783.2015.1127151	1	0	0
000371922500003	10.1080/13569783.2015.1127148	1	1	0
000371922500004	10.1080/13569783.2015.1126172	1	0	0
000371922500005	10.1080/13569783.2015.1127147	1	0	0
000371922500006	NULL	1	2	1
000371922500007	10.1080/13569783.2015.1127150	1	0	0
000371922500008	10.1080/13569783.2015.1127142	1	7	0
000371922500009	10.1080/13569783.2015.1127145	1	0	0
000371922500010	10.1080/13569783.2015.1127141	1	0	0
000371922500011	10.1080/13569783.2015.1127143	1	0	0
000371922500012	10.1080/13569783.2015.1126173	1	2	1
000371922500013	10.1080/13569783.2015.1127152	1	0	0
000371922500014	10.1080/13569783.2015.1127144	1	5	1
000371922500015	10.1080/13569783.2015.1127149	1	0	0
000371922500016	10.1080/13569783.2015.1127146	1	0	0
000372020900001	10.1145/2786760	1	4	2
000372020900002	10.1145/2770877	1	29	1
000372020900003	10.1145/2810040	1	1	0
000372020900004	10.1145/2795233	1	11	3
000372020900005	10.1145/2812814	1	13	7
000372020900006	10.1145/2822899	1	10	8
000378144700001	10.1093/llc/fqu038	1	15	0
000378144700002	10.1093/llc/fqu045	1	1	0
000378144700003	10.1093/llc/fqu047	1	9	2
000378144700004	10.1093/llc/fqu059	1	8	0
000378144700005	10.1093/llc/fqu065	1	0	0
000378144700006	10.1093/llc/fqu071	1	3	0
000378144700007	10.1093/llc/fqu043	1	18	1
000378144700008	10.1093/llc/fqu057	1	4	10
000378144700009	10.1093/llc/fqu048	1	3	1
000378144700010	10.1093/llc/fqu052	1	3	1
000378144700011	10.1093/llc/fqu070	1	46	24
000378144700012	10.1093/llc/fqu044	1	11	0
000378144700013	10.1093/llc/fqu058	1	5	3
000378144700014	10.1093/llc/fqv055	1	0	0
000378144700015	10.1093/llc/fqv056	1	0	0
000378144700016	10.1093/llc/fqv059	1	0	0
000378144700017	10.1093/llc/fqv060	1	0	0
000380128100001	10.1080/13569783.2016.1194748	1	4	0
000380128100002	10.1080/13569783.2016.1195121	1	8	1
000380128100003	10.1080/13569783.2016.1195120	1	2	0
000380128100004	10.1080/13569783.2016.1194190	1	2	0
000380128100005	10.1080/13569783.2016.1191337	1	0	0
000380128100006	10.1080/13569783.2016.1189822	1	1	1
000380128100007	10.1080/13569783.2016.1191336	1	0	0
000380128100008	10.1080/13569783.2016.1192948	1	2	1
000380128100009	10.1080/13569783.2016.1192456	1	1	0
000380128100010	10.1080/13569783.2016.1189821	1	9	0
000380128100011	10.1080/13569783.2016.1194191	1	4	1
000380128100012	10.1080/13569783.2016.1194195	1	0	0
000380128100013	10.1080/13569783.2016.1189820	1	0	0
000380128100014	10.1080/13569783.2016.1194192	1	0	0
000380128100015	10.1080/13569783.2016.1194194	1	1	0
000380128100016	10.1080/13569783.2016.1194193	1	0	0
000384763200001	10.1093/llc/fqu066	1	14	3
000384763200002	10.1093/llc/fqu060	1	9	0
000384763200003	10.1093/llc/fqv005	1	14	1
000384763200004	10.1093/llc/fqu063	1	7	0
000384763200005	10.1093/llc/fqu068	1	15	0
000384763200006	10.1093/llc/fqu069	1	6	2
000384763200007	10.1093/llc/fqu061	1	15	0
000384763200008	10.1093/llc/fqu067	1	11	0
000384763200009	10.1093/llc/fqv008	1	3	0
000384763200010	10.1093/llc/fqu064	1	15	7
000384763200011	10.1093/llc/fqu073	1	4	0
000384763200012	10.1093/llc/fqu062	1	17	0
000384763200013	10.1093/llc/fqv006	1	13	2
000385833600001	10.1093/llc/fqv011	1	10	1
000385833600002	10.1093/llc/fqv010	1	8	7
000385833600003	10.1093/llc/fqv001	1	11	0
000385833600004	10.1093/llc/fqv012	1	0	0
000385833600005	10.1093/llc/fqv009	1	3	0
000385833600006	10.1093/llc/fqw033	1	0	0
000385833600007	10.1093/llc/fqw032	1	2	0
000385833600008	10.1093/llc/fqw038	1	0	0
000385833600009	10.1093/llc/fqu072	1	6	0
000385833600010	10.1093/llc/fqv003	1	16	0
000385833600011	10.1093/llc/fqv038	1	8	0
000385833600012	10.1093/llc/fqv004	1	3	0
000385833600013	10.1093/llc/fqv002	1	1	0
000385833600014	10.1093/llc/fqv016	1	10	1
000385833600015	10.1093/llc/fqv065	1	1	1
000385833600016	10.1093/llc/fqw014	1	5	0
000386585800001	10.1080/13569783.2016.1228253	1	0	0
000386585800002	10.1080/13569783.2016.1220243	1	3	1
000386585800003	10.1080/13569783.2016.1220248	1	1	0
000386585800004	10.1080/13569783.2016.1220245	1	0	0
000386585800005	10.1080/13569783.2016.1221309	1	0	0
000386585800006	10.1080/13569783.2016.1220250	1	1	2
000386585800007	10.1080/13569783.2016.1220251	1	1	1
000386585800008	10.1080/13569783.2016.1228450	1	0	0
000386585800009	10.1080/13569783.2016.1220244	1	3	0
000386585800010	10.1080/13569783.2016.1221310	1	2	0
000386585800011	10.1080/13569783.2016.1220249	1	0	0
000386585800012	10.1080/13569783.2016.1220247	1	2	1
000386585800013	10.1080/13569783.2016.1220246	1	0	1
000386585800014	NULL	1	0	0
000386585800015	NULL	1	0	0
000386585800016	10.1080/13569783.2016.1228449	1	0	0
000386585800017	10.1080/13569783.2016.1228448	1	0	0
000388852400001	10.1145/2872278	1	17	2
000388852400002	10.1145/2901297	1	15	1
000388852400003	10.1145/2905369	1	19	4
000388852400004	10.1145/2940332	1	7	0
000388852400005	10.1145/2966985	1	17	0
000388852400006	10.1145/2948069	1	16	1
000391119000001	10.3366/ijhac.2016.0167	1	0	0
000391119000002	10.3366/ijhac.2016.0164	1	2	0
000391119000003	10.3366/ijhac.2016.0165	1	12	0
000391119000004	10.3366/ijhac.2016.0169	1	2	0
000391119000005	10.3366/ijhac.2016.0170	1	7	3
000391726300001	10.1145/2915919	1	18	0
000391726300002	10.1145/2950062	1	30	2
000391726300003	10.1145/2943778	1	17	0
000391726300004	10.1145/2964911	1	28	7
000391726300005	10.1145/2994151	1	27	3
000395810700001	10.1093/llc/fqv018	1	5	0
000395810700002	10.1093/llc/fqv019	1	19	1
000395810700003	10.1093/llc/fqv017	1	7	3
000395810700004	10.1093/llc/fqv021	1	20	1
000395810700005	10.1093/llc/fqv023	1	10	6
000395810700006	10.1093/llc/fqv027	1	6	0
000395810700007	10.1093/llc/fqv022	1	3	0
000395810700008	10.1093/llc/fqw058	1	0	0
000395810700009	10.1093/llc/fqw011	1	1	2
